host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
267548060,Tetuán,Berruguete,40.45601,-3.70257,Entire home/apt,43,2,1,0.42,8,0
251326962,Centro,Justicia,40.42106,-3.69847,Entire home/apt,105,3,1,0.38,17,92
251326962,Centro,Justicia,40.42112,-3.70047,Entire home/apt,200,3,11,4.4,17,84
132434047,Ciudad Lineal,San Pascual,40.43995,-3.65689,Private room,30,4,0,0.0,1,0
267782450,Centro,Universidad,40.42729,-3.70673,Entire home/apt,99,1,10,3.37,1,0
243541660,Chamartín,El Viso,40.44044,-3.67938,Entire home/apt,100,1,2,0.74,2,0
267543608,Centro,Justicia,40.42168,-3.69763,Entire home/apt,70,3,13,4.43,1,84
170638107,Puente de Vallecas,Numancia,40.40207,-3.66567,Private room,25,1,12,4.39,2,0
267548060,Tetuán,Berruguete,40.45589,-3.70394,Entire home/apt,47,2,0,0.0,8,0
28038703,Centro,Palacio,40.42101,-3.71007,Entire home/apt,199,3,0,0.0,108,354
36370873,Chamberí,Almagro,40.43326,-3.6941,Entire home/apt,95,2,0,0.0,1,0
266041336,Centro,Universidad,40.42551,-3.70745,Entire home/apt,80,3,2,0.73,1,93
267548060,Tetuán,Cuatro Caminos,40.45567,-3.69624,Entire home/apt,43,2,2,1.11,8,0
267548060,Tetuán,Cuatro Caminos,40.4558,-3.695,Entire home/apt,47,2,2,1.11,8,0
6853219,Hortaleza,Piovera,40.45462,-3.62827,Entire home/apt,300,7,0,0.0,1,317
61753406,Salamanca,Recoletos,40.42705,-3.68667,Private room,44,1,0,0.0,15,0
17937520,Hortaleza,Valdefuentes,40.50516,-3.64189,Entire home/apt,200,3,2,1.36,1,200
267548060,Tetuán,Cuatro Caminos,40.45541,-3.69417,Entire home/apt,52,2,0,0.0,8,0
267827781,Tetuán,Castillejos,40.45973,-3.69789,Private room,31,1,7,2.33,1,25
190162989,Retiro,Adelfas,40.40038,-3.66979,Entire home/apt,125,4,0,0.0,1,261
120062472,Puente de Vallecas,Palomeras Bajas,40.38999,-3.65557,Private room,25,1,6,2.65,1,7
267843875,Usera,Pradolongo,40.38408,-3.70908,Private room,20,2,2,0.68,1,352
170638107,Retiro,Adelfas,40.40303,-3.66684,Private room,25,1,12,4.0,2,0
256036030,Tetuán,Berruguete,40.45906,-3.70944,Private room,25,2,1,0.33,2,46
2564339,Chamartín,Hispanoamérica,40.45812,-3.68459,Entire home/apt,140,3,1,0.71,11,114
191261398,Chamberí,Rios Rosas,40.43992,-3.69609,Entire home/apt,70,1,6,1.89,1,261
5764729,Tetuán,Berruguete,40.46191,-3.70401,Private room,30,2,0,0.0,1,175
267890404,Centro,Embajadores,40.40912,-3.70387,Private room,100,1,1,0.35,1,90
128693539,Retiro,Pacífico,40.40407,-3.67998,Private room,28,2,8,2.86,3,12
267904072,Retiro,Pacífico,40.40504,-3.6792,Private room,27,1,3,0.93,1,322
267907894,San Blas - Canillejas,Amposta,40.42848,-3.61868,Private room,20,1,15,4.55,1,354
249246794,Centro,Universidad,40.42228,-3.70478,Entire home/apt,165,1,0,0.0,1,0
60734359,Centro,Sol,40.41886,-3.70203,Entire home/apt,69,1,0,0.0,17,329
60734359,Centro,Sol,40.41744,-3.70141,Entire home/apt,69,1,0,0.0,17,329
62953936,Arganzuela,Palos de Moguer,40.40559,-3.69216,Private room,40,1,0,0.0,2,78
3167563,Chamberí,Trafalgar,40.43763,-3.70357,Private room,35,1,0,0.0,1,0
261645357,Carabanchel,Buenavista,40.36724,-3.76108,Private room,250,1,0,0.0,3,365
70771127,Salamanca,Guindalera,40.43697,-3.67278,Entire home/apt,70,3,0,0.0,1,163
268001770,Vicálvaro,Casco Histórico de Vicálvaro,40.39564,-3.60747,Private room,48,1,0,0.0,2,365
257555291,Centro,Universidad,40.42103,-3.70514,Entire home/apt,95,3,6,2.47,7,84
19494417,Arganzuela,Imperial,40.41226,-3.71904,Entire home/apt,59,2,1,0.37,1,146
11233926,Centro,Palacio,40.4136,-3.71096,Entire home/apt,80,2,2,0.88,20,298
257555291,Centro,Universidad,40.42105,-3.70523,Entire home/apt,95,3,8,3.24,7,80
268043101,Centro,Embajadores,40.41333,-3.70333,Entire home/apt,130,2,6,3.21,3,295
268064035,Villaverde,San Cristobal,40.34198,-3.69116,Private room,35,2,0,0.0,1,261
158457239,Centro,Embajadores,40.4095,-3.70015,Entire home/apt,95,1,2,0.8,1,323
166469881,Salamanca,Recoletos,40.42259,-3.68831,Private room,80,2,2,0.67,1,358
268020841,Centro,Sol,40.41587,-3.7036,Entire home/apt,200,2,22,7.76,2,281
189499614,Centro,Justicia,40.42213,-3.70053,Private room,85,3,0,0.0,3,261
265812130,Moncloa - Aravaca,Argüelles,40.43175,-3.72172,Entire home/apt,78,3,0,0.0,3,158
268020841,Centro,Sol,40.41573,-3.702,Entire home/apt,200,2,8,2.93,2,349
189499614,Centro,Justicia,40.42406,-3.69805,Private room,42,3,0,0.0,3,261
268088778,Centro,Embajadores,40.40938,-3.70907,Entire home/apt,200,2,47,15.84,3,203
189499614,Centro,Justicia,40.4235,-3.69886,Private room,74,4,0,0.0,3,261
268091831,Carabanchel,Buenavista,40.37081,-3.76159,Entire home/apt,50,1,19,5.88,1,55
268088778,Centro,Embajadores,40.40937,-3.70916,Entire home/apt,200,1,19,7.5,3,284
268088778,Centro,Palacio,40.40961,-3.71093,Entire home/apt,200,1,11,5.41,3,50
268103662,Centro,Cortes,40.41652,-3.69429,Entire home/apt,200,1,6,2.37,2,263
268103662,Centro,Cortes,40.41454,-3.69617,Entire home/apt,200,2,9,3.07,2,334
251326962,Centro,Universidad,40.42514,-3.70338,Entire home/apt,100,3,2,0.81,17,97
268109950,Centro,Cortes,40.41431,-3.69904,Entire home/apt,140,2,2,0.67,1,80
54310958,Centro,Sol,40.41926,-3.70063,Entire home/apt,999,1,4,1.62,49,73
251326962,Centro,Universidad,40.42531,-3.70445,Entire home/apt,100,3,2,2.0,17,81
54310958,Centro,Sol,40.41815,-3.7004,Entire home/apt,999,1,2,1.25,49,71
251326962,Centro,Universidad,40.42298,-3.70448,Entire home/apt,100,3,8,3.29,17,78
261689925,Latina,Lucero,40.40186,-3.74759,Private room,21,1,6,2.2,1,0
264494930,Centro,Palacio,40.41142,-3.71289,Entire home/apt,55,3,2,0.67,1,5
267746346,Ciudad Lineal,Ventas,40.43178,-3.65222,Entire home/apt,80,2,3,1.64,1,204
1278903,Arganzuela,Imperial,40.40648,-3.71511,Entire home/apt,70,2,1,0.41,1,208
268152808,Hortaleza,Valdefuentes,40.48758,-3.64926,Entire home/apt,100,5,1,0.61,1,351
258369408,Centro,Universidad,40.42254,-3.70578,Private room,40,1,0,0.0,1,170
194822344,Ciudad Lineal,Ventas,40.4242,-3.65282,Private room,15,1,20,6.25,3,84
60734359,San Blas - Canillejas,Simancas,40.4278,-3.62646,Private room,30,7,1,1.0,17,350
130100816,Usera,Pradolongo,40.38057,-3.70654,Private room,34,1,0,0.0,44,349
130100816,Usera,Pradolongo,40.38104,-3.7069,Private room,34,1,0,0.0,44,134
130100816,Usera,Pradolongo,40.37907,-3.70684,Private room,30,1,0,0.0,44,349
251326962,Centro,Justicia,40.4211,-3.69982,Entire home/apt,105,3,5,2.0,17,68
251326962,Centro,Justicia,40.42003,-3.69931,Entire home/apt,95,3,8,3.24,17,83
257555291,Centro,Universidad,40.4215,-3.70506,Entire home/apt,95,3,6,2.69,7,91
268263386,Centro,Embajadores,40.41055,-3.69907,Private room,65,2,1,1.0,1,147
227035453,Centro,Justicia,40.42388,-3.69965,Entire home/apt,210,2,9,3.29,2,71
251326962,Centro,Justicia,40.42209,-3.69804,Entire home/apt,100,3,8,3.24,17,79
124185357,Ciudad Lineal,Quintana,40.43417,-3.65231,Entire home/apt,25,30,0,0.0,1,179
49255116,Centro,Palacio,40.41416,-3.7081,Private room,60,5,0,0.0,1,357
229053146,Centro,Embajadores,40.41173,-3.699,Entire home/apt,130,2,5,1.69,1,319
2366392,Moratalaz,Fontarrón,40.40246,-3.64406,Private room,35,1,2,0.72,2,167
251326962,Centro,Justicia,40.42328,-3.69813,Entire home/apt,100,3,4,1.62,17,80
3108433,Puente de Vallecas,San Diego,40.39135,-3.66615,Private room,30,2,1,1.0,1,321
251326962,Centro,Justicia,40.42112,-3.70044,Entire home/apt,95,3,5,2.14,17,69
98975237,Centro,Justicia,40.42005,-3.69994,Entire home/apt,55,1,2,0.63,2,333
198110,Centro,Embajadores,40.40798,-3.71049,Entire home/apt,74,2,3,1.01,1,38
266203791,Carabanchel,Vista Alegre,40.38959,-3.73782,Private room,16,9,0,0.0,5,0
54310958,Centro,Sol,40.41833,-3.70147,Entire home/apt,999,1,2,2.0,49,72
54310958,Centro,Sol,40.41826,-3.70129,Entire home/apt,999,1,0,0.0,49,80
54310958,Centro,Sol,40.41829,-3.70008,Entire home/apt,999,1,2,1.82,49,76
54310958,Centro,Sol,40.41865,-3.69999,Entire home/apt,999,1,1,1.0,49,88
54310958,Centro,Sol,40.4198,-3.70017,Entire home/apt,999,1,0,0.0,49,86
54310958,Centro,Sol,40.41929,-3.69993,Entire home/apt,999,1,5,2.0,49,82
54310958,Centro,Sol,40.41945,-3.70021,Entire home/apt,999,1,1,1.0,49,80
21604751,Arganzuela,Palos de Moguer,40.40678,-3.69278,Entire home/apt,80,5,0,0.0,1,0
30594864,Puente de Vallecas,Palomeras Sureste,40.38571,-3.64073,Private room,25,2,2,1.76,3,48
213129076,Moncloa - Aravaca,Valdezarza,40.46633,-3.72373,Private room,16,1,2,0.72,8,0
181830190,Retiro,Jerónimos,40.40693,-3.68536,Private room,29,1,1,0.55,6,347
121980622,Centro,Embajadores,40.4111,-3.70052,Entire home/apt,84,1,7,3.23,34,348
7918202,Centro,Embajadores,40.40803,-3.7063,Private room,25,2,3,1.14,1,261
134727215,Centro,Universidad,40.4236,-3.70123,Private room,43,1,3,1.22,1,132
179562562,Centro,Palacio,40.41539,-3.71115,Entire home/apt,601,1,0,0.0,9,310
221672615,Centro,Cortes,40.41148,-3.69449,Entire home/apt,200,2,14,5.45,3,291
126300558,Arganzuela,Chopera,40.39561,-3.69725,Entire home/apt,97,2,14,4.42,2,78
96804915,Centro,Sol,40.41432,-3.7076,Entire home/apt,85,2,11,3.75,12,289
268534610,Arganzuela,Chopera,40.3926,-3.69735,Entire home/apt,600,2,3,1.67,4,208
27526991,Centro,Universidad,40.42637,-3.70167,Entire home/apt,120,1,2,1.54,46,42
12293440,Retiro,Ibiza,40.42013,-3.67579,Private room,23,10,0,0.0,1,0
268558464,Fuencarral - El Pardo,La Paz,40.47906,-3.70309,Private room,80,5,0,0.0,1,363
265702673,Chamberí,Gaztambide,40.43174,-3.71657,Private room,19,1,5,1.83,5,0
100336740,Centro,Universidad,40.42143,-3.70464,Entire home/apt,83,1,0,0.0,42,50
100336740,Centro,Universidad,40.42415,-3.70236,Entire home/apt,83,1,0,0.0,42,42
268589350,Puente de Vallecas,San Diego,40.39211,-3.66692,Private room,30,1,5,1.65,1,359
265702673,Chamberí,Gaztambide,40.43168,-3.71541,Private room,19,1,11,3.55,5,0
265702673,Chamberí,Gaztambide,40.43159,-3.71673,Private room,22,1,3,1.29,5,17
268611634,Centro,Universidad,40.42376,-3.70715,Private room,70,2,0,0.0,5,354
16123924,Tetuán,Bellas Vistas,40.45606,-3.70479,Entire home/apt,50,5,0,0.0,1,149
71612080,Villaverde,Butarque,40.33923,-3.67524,Private room,11,6,1,0.55,1,1
247768028,Centro,Embajadores,40.40986,-3.70236,Private room,20,1,2,0.73,2,16
223678352,Carabanchel,Opañel,40.39571,-3.71922,Private room,100,1,0,0.0,1,364
268772331,Fuencarral - El Pardo,Pilar,40.47793,-3.71292,Shared room,25,1,0,0.0,1,179
25500990,Centro,Palacio,40.41314,-3.71144,Private room,30,2,0,0.0,2,109
97210965,Villaverde,Los Rosales,40.35168,-3.68676,Private room,15,1,2,0.75,1,96
184107020,Arganzuela,Chopera,40.39889,-3.70019,Private room,40,1,4,1.36,1,36
256567719,Moncloa - Aravaca,Casa de Campo,40.42213,-3.75398,Private room,14,1,6,1.94,2,176
268809271,Salamanca,Fuente del Berro,40.42355,-3.66626,Entire home/apt,75,2,3,1.1,1,28
205454809,Latina,Puerta del Angel,40.4132,-3.73234,Entire home/apt,52,2,5,5.0,3,184
36187834,Chamberí,Almagro,40.43565,-3.69854,Entire home/apt,70,3,2,2.0,1,303
98975237,Centro,Palacio,40.41214,-3.70804,Entire home/apt,80,1,1,0.4,2,341
262617802,Moncloa - Aravaca,El Plantío,40.46177,-3.80147,Private room,25,2,4,1.3,1,110
268927775,Centro,Universidad,40.42281,-3.70627,Private room,33,1,5,2.11,1,52
241652103,Retiro,Adelfas,40.40378,-3.67245,Entire home/apt,59,3,0,0.0,26,348
241652103,Centro,Embajadores,40.41196,-3.70583,Entire home/apt,55,5,0,0.0,26,342
268967154,Villaverde,Los Rosales,40.35918,-3.69156,Private room,31,1,6,2.12,3,309
268979190,Ciudad Lineal,Ventas,40.42025,-3.65303,Private room,80,2,0,0.0,1,365
135966358,Fuencarral - El Pardo,Valverde,40.48529,-3.68865,Entire home/apt,70,2,0,0.0,2,0
89730982,Centro,Cortes,40.41266,-3.69475,Entire home/apt,160,15,0,0.0,1,66
177450833,Tetuán,Castillejos,40.45676,-3.69537,Private room,35,1,1,0.56,1,8
3223498,Centro,Palacio,40.42168,-3.71058,Private room,60,7,0,0.0,2,365
263615216,Centro,Embajadores,40.41099,-3.69842,Entire home/apt,42,2,11,3.71,3,76
94160532,Centro,Embajadores,40.41048,-3.70481,Entire home/apt,80,2,2,0.67,1,7
60734359,Centro,Sol,40.41915,-3.70077,Entire home/apt,69,7,0,0.0,17,329
159558182,Centro,Justicia,40.42403,-3.69817,Entire home/apt,292,1,0,0.0,44,282
218403005,Centro,Cortes,40.41554,-3.70052,Entire home/apt,80,4,0,0.0,5,316
218403005,Centro,Cortes,40.41689,-3.70001,Entire home/apt,120,4,2,2.0,5,239
268534610,Arganzuela,Chopera,40.39306,-3.69629,Entire home/apt,600,2,1,1.0,4,223
218403005,Centro,Cortes,40.41505,-3.70152,Entire home/apt,100,4,2,1.43,5,313
218403005,Centro,Cortes,40.41477,-3.70002,Entire home/apt,105,3,2,1.43,5,265
66442370,Centro,Universidad,40.4261,-3.70544,Entire home/apt,65,2,3,1.03,2,140
268534610,Carabanchel,Puerta Bonita,40.37528,-3.7406,Entire home/apt,400,2,3,1.36,4,206
268534610,Usera,Moscardó,40.38619,-3.71441,Entire home/apt,400,2,0,0.0,4,212
136845595,San Blas - Canillejas,Salvador,40.44165,-3.62566,Entire home/apt,95,4,6,2.31,2,323
267845073,Arganzuela,Chopera,40.39351,-3.69675,Entire home/apt,50,3,4,1.48,1,104
269200039,Arganzuela,Acacias,40.39912,-3.70144,Entire home/apt,55,5,0,0.0,26,323
269200039,Retiro,Adelfas,40.40251,-3.66989,Entire home/apt,75,5,0,0.0,26,347
269200039,Hortaleza,Canillas,40.46436,-3.64865,Entire home/apt,40,5,2,0.73,26,348
182198224,Centro,Palacio,40.41164,-3.71293,Entire home/apt,89,2,25,9.04,2,319
269200039,Hortaleza,Canillas,40.46593,-3.6494,Entire home/apt,40,5,0,0.0,26,342
264468406,Salamanca,Fuente del Berro,40.42535,-3.66794,Entire home/apt,39,2,0,0.0,11,16
269200039,Retiro,Adelfas,40.40204,-3.67075,Entire home/apt,45,5,1,0.34,26,348
269214025,Centro,Universidad,40.42221,-3.70258,Entire home/apt,75,2,8,2.86,1,152
269200039,Tetuán,Berruguete,40.46165,-3.70675,Entire home/apt,45,5,1,0.34,26,334
247570318,Salamanca,Goya,40.42881,-3.67898,Entire home/apt,154,30,0,0.0,37,169
269200039,Puente de Vallecas,Numancia,40.39674,-3.66324,Entire home/apt,40,5,4,1.35,26,355
269200039,Latina,Cármenes,40.4069,-3.72418,Entire home/apt,55,5,3,1.45,26,352
247570318,Chamberí,Rios Rosas,40.44241,-3.70335,Entire home/apt,77,30,0,0.0,37,69
129188796,Carabanchel,Opañel,40.38729,-3.72375,Private room,25,7,0,0.0,15,336
269200039,Usera,Moscardó,40.38618,-3.70876,Entire home/apt,55,5,4,1.35,26,0
269200039,Salamanca,Lista,40.43562,-3.67669,Entire home/apt,45,5,2,0.8,26,347
19431760,Latina,Puerta del Angel,40.41075,-3.73118,Private room,28,2,4,1.33,1,317
247570318,Salamanca,Goya,40.42832,-3.67596,Entire home/apt,99,30,0,0.0,37,9
266501995,San Blas - Canillejas,Rosas,40.4282,-3.60832,Private room,19,1,0,0.0,9,109
269249192,Centro,Embajadores,40.41131,-3.70059,Entire home/apt,60,1,15,5.11,1,322
266501995,San Blas - Canillejas,Rosas,40.42665,-3.61012,Private room,19,1,2,1.05,9,109
90571195,Centro,Universidad,40.42264,-3.70192,Entire home/apt,72,1,6,2.02,6,7
267204437,Centro,Sol,40.41922,-3.70179,Entire home/apt,70,1,23,7.93,1,0
266501995,San Blas - Canillejas,Rosas,40.42689,-3.61026,Private room,19,1,0,0.0,9,112
5860554,Centro,Universidad,40.42909,-3.70625,Entire home/apt,90,2,0,0.0,2,94
486684,Centro,Sol,40.417,-3.70772,Entire home/apt,175,2,9,3.18,1,132
118558566,Latina,Aguilas,40.37792,-3.76711,Shared room,50,1,0,0.0,2,0
266501995,San Blas - Canillejas,Rosas,40.42702,-3.61037,Private room,19,1,0,0.0,9,39
266501995,San Blas - Canillejas,Rosas,40.42779,-3.60945,Private room,20,1,1,1.0,9,109
255736246,Latina,Aguilas,40.38248,-3.78126,Private room,25,1,1,0.34,1,261
260965010,Latina,Puerta del Angel,40.4121,-3.72939,Private room,45,1,0,0.0,1,353
13111553,Carabanchel,Buenavista,40.37474,-3.75946,Private room,18,1,0,0.0,1,364
269200039,Centro,Universidad,40.42695,-3.70999,Entire home/apt,40,5,2,1.05,26,345
78057859,Fuencarral - El Pardo,Valverde,40.48703,-3.68733,Private room,19,1,1,0.55,1,317
3746437,Centro,Cortes,40.41432,-3.70014,Entire home/apt,80,32,1,0.63,4,285
268001770,Tetuán,Castillejos,40.46557,-3.69019,Private room,120,1,0,0.0,2,85
220103569,Centro,Palacio,40.40962,-3.70974,Entire home/apt,75,2,2,0.8,10,333
143213408,Puente de Vallecas,Numancia,40.39538,-3.65595,Private room,20,3,0,0.0,1,0
269200039,Centro,Embajadores,40.41294,-3.70599,Entire home/apt,55,5,4,1.46,26,343
228182094,Fuencarral - El Pardo,Valverde,40.50416,-3.67434,Entire home/apt,130,2,1,0.43,2,86
269200039,Centro,Universidad,40.4281,-3.70928,Entire home/apt,45,5,5,2.0,26,346
269200039,Ciudad Lineal,Quintana,40.43289,-3.65187,Entire home/apt,55,5,1,0.41,26,354
269200039,Chamberí,Arapiles,40.43423,-3.71131,Entire home/apt,65,10,1,1.0,26,323
65484290,San Blas - Canillejas,Simancas,40.4323,-3.62513,Private room,25,15,0,0.0,2,96
247570318,Salamanca,Goya,40.42725,-3.67908,Entire home/apt,83,30,0,0.0,37,173
247570318,Salamanca,Recoletos,40.42887,-3.68807,Entire home/apt,143,30,0,0.0,37,123
105708985,Centro,Cortes,40.41464,-3.70193,Entire home/apt,95,2,7,2.36,27,282
144736625,Arganzuela,Delicias,40.39299,-3.69361,Private room,23,1,2,0.67,3,0
30516844,Salamanca,Recoletos,40.42219,-3.689,Private room,90,2,0,0.0,1,90
269429155,Arganzuela,Delicias,40.40049,-3.69722,Private room,25,1,1,1.0,1,310
269438547,Centro,Cortes,40.41498,-3.69846,Private room,23,3,0,0.0,15,14
269441614,Tetuán,Valdeacederas,40.46569,-3.69617,Private room,30,1,16,5.52,1,68
171926345,Chamartín,El Viso,40.44422,-3.68051,Entire home/apt,100,3,0,0.0,6,0
269450719,Carabanchel,Comillas,40.39515,-3.71377,Entire home/apt,55,4,1,0.41,1,68
269456613,Retiro,Ibiza,40.41778,-3.67355,Entire home/apt,25,2,0,0.0,1,230
14629836,Centro,Universidad,40.42217,-3.70785,Private room,30,1,26,9.63,13,228
266501995,San Blas - Canillejas,Rosas,40.42847,-3.60903,Private room,20,1,1,0.51,9,105
269482170,Centro,Embajadores,40.4126,-3.70402,Entire home/apt,63,3,5,2.24,2,199
5972747,Moncloa - Aravaca,Valdemarín,40.46891,-3.77548,Private room,50,3,0,0.0,2,0
16219667,Centro,Universidad,40.42814,-3.71421,Entire home/apt,97,3,5,2.34,4,357
52148298,San Blas - Canillejas,Rosas,40.42263,-3.60553,Private room,100,1,0,0.0,3,365
82116503,Centro,Palacio,40.4217,-3.70869,Private room,60,1,1,0.37,1,38
80182881,Barajas,Timón,40.47324,-3.58666,Entire home/apt,75,2,5,1.69,1,66
38838114,Centro,Universidad,40.42447,-3.70633,Entire home/apt,100,1,1,1.0,1,362
25006674,Carabanchel,Opañel,40.3929,-3.72345,Entire home/apt,50,2,0,0.0,1,32
12030420,Retiro,Adelfas,40.39596,-3.67222,Entire home/apt,49,1,5,2.08,36,3
269223908,Puente de Vallecas,Numancia,40.39759,-3.66655,Private room,19,1,5,1.61,1,17
72313779,Chamberí,Rios Rosas,40.44142,-3.69468,Private room,19,7,1,0.42,6,0
72313779,Latina,Puerta del Angel,40.41459,-3.72662,Private room,17,7,0,0.0,6,0
231794383,Centro,Sol,40.41846,-3.70054,Entire home/apt,120,1,11,4.12,7,76
5972747,Moncloa - Aravaca,Valdemarín,40.46943,-3.77681,Private room,60,3,0,0.0,2,0
247570318,Salamanca,Recoletos,40.42205,-3.69026,Entire home/apt,138,30,0,0.0,37,143
34212673,Centro,Sol,40.41902,-3.69977,Private room,42,3,1,0.45,31,121
247570318,Moncloa - Aravaca,Argüelles,40.42334,-3.71194,Entire home/apt,121,30,0,0.0,37,0
138481269,Centro,Universidad,40.42272,-3.70839,Entire home/apt,60,2,2,0.8,2,72
269684674,Puente de Vallecas,Numancia,40.39939,-3.66578,Private room,35,7,0,0.0,2,0
144132150,Chamberí,Trafalgar,40.43556,-3.70128,Entire home/apt,90,2,0,0.0,3,269
247570318,Salamanca,Castellana,40.43703,-3.68338,Entire home/apt,94,30,0,0.0,37,85
247570318,Centro,Embajadores,40.41349,-3.70639,Entire home/apt,83,30,0,0.0,37,138
269438547,Centro,Cortes,40.41521,-3.6945,Private room,23,3,0,0.0,15,90
269684674,Puente de Vallecas,Numancia,40.40014,-3.66551,Private room,35,7,0,0.0,2,0
268542418,Centro,Sol,40.41879,-3.70298,Entire home/apt,60,2,18,7.2,1,310
269438547,Centro,Cortes,40.41609,-3.69421,Private room,25,3,0,0.0,15,92
171926345,Chamartín,El Viso,40.44365,-3.67884,Entire home/apt,80,3,0,0.0,6,0
44487445,Tetuán,Berruguete,40.46328,-3.70473,Entire home/apt,45,2,2,0.73,1,0
269438547,Centro,Cortes,40.4145,-3.69508,Private room,25,3,0,0.0,15,92
269200039,Centro,Embajadores,40.40915,-3.70531,Entire home/apt,45,5,4,1.36,26,339
94170202,Centro,Universidad,40.4237,-3.70139,Entire home/apt,75,2,2,0.8,1,80
22397791,Barajas,Casco Histórico de Barajas,40.47087,-3.58006,Private room,20,1,26,9.87,5,19
269438547,Centro,Cortes,40.41655,-3.69466,Private room,25,3,0,0.0,15,92
269438547,Centro,Cortes,40.41487,-3.69485,Private room,25,3,0,0.0,15,92
269721509,Centro,Universidad,40.42723,-3.70208,Entire home/apt,80,1,2,0.67,1,261
264903772,Centro,Universidad,40.42187,-3.70608,Entire home/apt,80,3,7,2.41,1,85
17949941,Retiro,Estrella,40.40925,-3.66843,Private room,33,3,0,0.0,2,3
269200039,Centro,Universidad,40.42621,-3.70982,Entire home/apt,45,5,4,1.43,26,336
269200039,Retiro,Pacífico,40.40271,-3.67662,Entire home/apt,85,5,1,0.44,26,343
247570318,Salamanca,Guindalera,40.4318,-3.66605,Entire home/apt,99,30,0,0.0,37,118
247570318,Tetuán,Castillejos,40.46156,-3.69226,Entire home/apt,83,30,0,0.0,37,123
25500990,Centro,Palacio,40.41333,-3.71361,Private room,45,2,2,0.79,2,292
247570318,Salamanca,Lista,40.4302,-3.67862,Entire home/apt,83,30,0,0.0,37,147
247570318,Salamanca,Recoletos,40.42802,-3.68559,Entire home/apt,176,30,0,0.0,37,136
269200039,Tetuán,Valdeacederas,40.46888,-3.7011,Entire home/apt,55,10,1,0.35,26,336
48397028,Centro,Embajadores,40.40808,-3.70134,Entire home/apt,64,7,5,1.69,1,203
269772972,Centro,Embajadores,40.40732,-3.70256,Entire home/apt,96,1,8,3.38,1,56
196395456,Centro,Universidad,40.42125,-3.70546,Entire home/apt,90,2,0,0.0,7,345
247392563,Centro,Justicia,40.4212,-3.69849,Private room,60,2,4,1.33,1,206
